Vin_A,Vin_B,temp,pvdd,cqload,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,leakage,delay
1.0,1.0,-23.76335446500097,0.9794870544774152,1.861030907374533,8.655340967815975e-10,9.115455058699323e-10,8.672674205909091e-10,8.196501157867432e-10,8.866953847260168e-10,8.282907124519523e-10,6.092279206667105e-10,1.544980077373186e-08,1.287276853157541e-08,7.186867441363151e+18,2.68516432390086e+18,1.5267955793225534e-08,9.115899366635748
0.0,1.0,12.194898222119733,0.9767906905766844,2.5296687167829983,9.241526590226306e-10,8.245710063503134e-10,7.951637689494459e-10,7.815521569491076e-10,9.71127784791264e-10,1.0095392607656219e-09,5.949456732239759e-10,1.3255998663532281e-08,1.4117354686713495e-08,5.812555082772197e+18,3.048908214679437e+18,1.580754797535833e-08,4.994323661008119
0.0,1.0,20.154105099355462,1.0315592530051498,4.200023012655446,7.964793388457564e-10,8.625504079232221e-10,9.959138809371783e-10,8.901893811158763e-10,9.559296598673039e-10,8.108470324518038e-10,6.500564271299601e-10,1.3533263320458976e-08,1.552854171151239e-08,6.642260276091385e+18,3.0259117382097715e+18,1.5238907625827062e-08,4.630078417279714
0.0,0.0,-0.8935978994346954,0.9186815363520432,0.7519219914940769,9.436948308578335e-10,9.174020128912852e-10,8.686957344135396e-10,9.806557103809716e-10,9.55409220235153e-10,7.897071263478555e-10,6.580559644720785e-10,1.511646083108274e-08,1.2657357497683378e-08,7.006516681497653e+18,2.9009319446283013e+18,1.490220770754818e-08,5.954840228249607
0.0,0.0,63.19195090516324,1.0471248300435019,2.7306698521777606,9.370443788828537e-10,8.123919160615545e-10,7.914051429160524e-10,8.493271386727423e-10,9.324757383491133e-10,8.190086788702623e-10,6.001604407379479e-10,1.4035300192843109e-08,1.2668878400588518e-08,7.39124685287304e+18,3.0905571970929275e+18,1.6825950959062387e-08,4.462065907432519
1.0,1.0,110.39336922660374,0.9085773519678823,1.7485791825278485,8.906584546978814e-10,1.0137036423588356e-09,7.694180505453811e-10,9.58366025481516e-10,9.169184432463455e-10,9.413195132882734e-10,6.294522539513722e-10,1.36775221489722e-08,1.3816136009667265e-08,6.926761593699927e+18,2.8231567529775196e+18,1.6745540618021823e-08,9.593586749143181
0.0,0.0,17.107167338949026,0.9381180602241652,3.51694584350398,8.308186277333458e-10,8.318666208821775e-10,7.987586977913299e-10,7.682835301193214e-10,8.892574311613258e-10,8.915397077990212e-10,6.197356454582539e-10,1.284545926138468e-08,1.4073110675575863e-08,6.743500196904505e+18,2.607903737495998e+18,1.4983480966793477e-08,7.220960450786503
0.0,1.0,-20.37823183449614,1.0328287514482735,0.10386311338034934,9.625812018039564e-10,9.003134806175879e-10,8.354700628681161e-10,8.198191960354007e-10,8.538831369556275e-10,7.771614090374432e-10,6.960506473279972e-10,1.3911993993934987e-08,1.5542991310704145e-08,6.603782848097061e+18,2.9025688573197804e+18,1.6753410137426347e-08,8.471993924962554
0.0,1.0,-6.269903524722999,0.9196647334183928,3.3556617660179118,8.896797770199163e-10,9.007565368080441e-10,9.200437547967346e-10,7.933998130728129e-10,8.903598137452847e-10,8.518934277650256e-10,6.530128940200279e-10,1.325980951647523e-08,1.3044942935703564e-08,6.271896316994545e+18,2.572006063646249e+18,1.5464055225424094e-08,1.1296590614842905
0.0,1.0,98.72014822934642,1.0943684182953581,0.5234596927407752,7.75030934088305e-10,8.746772480108323e-10,1.0066176602641348e-09,8.623321290459639e-10,9.768448163766078e-10,7.82001610680046e-10,7.021383920569968e-10,1.3647483911568576e-08,1.347066567065271e-08,5.96756605151865e+18,2.9806177895433293e+18,1.4853036864946831e-08,8.802993330872985
0.0,1.0,47.895150188626616,1.0736792418923802,0.33319108743835346,9.933275881675277e-10,8.213520379959946e-10,8.291051897055037e-10,9.871605638930438e-10,9.049294880618731e-10,8.33833405422853e-10,5.856387725345167e-10,1.5189975502510708e-08,1.3182547028818418e-08,7.28878326219864e+18,3.064665775118725e+18,1.6734670074593802e-08,4.916936363787676
0.0,0.0,26.901985815252303,1.0252604664813474,3.6258702717834783,9.549999748676706e-10,9.035996803732219e-10,9.606102850451907e-10,8.54872030344473e-10,1.0103438878979854e-09,8.034244367654407e-10,6.237317605801914e-10,1.5171511264449977e-08,1.4716019421872138e-08,6.049353033260058e+18,2.9115998626625603e+18,1.5151958657090787e-08,6.441163766852474
0.0,1.0,-28.065390128393194,1.06381149113387,3.205307342991327,9.085405075114011e-10,7.831176614989281e-10,9.914921298428465e-10,9.132442017665349e-10,7.962034292516444e-10,8.160258949468742e-10,6.207096971553186e-10,1.1815452407787746e-08,1.3178113017323273e-08,6.94624082254761e+18,2.7861384476892134e+18,1.660289074496186e-08,6.158112494580958
1.0,0.0,25.95091549828075,1.0775160097179137,4.475730295154367,8.709536813898569e-10,8.582792327872255e-10,8.594594340633302e-10,9.881280982911437e-10,8.720533207352165e-10,9.576533334864042e-10,6.479237650099842e-10,1.3951639757060392e-08,1.3501781845673642e-08,7.06501799222604e+18,3.116704116632485e+18,1.5092530671334988e-08,6.299423626049714
1.0,1.0,-4.8714393956704,0.9518951299143638,2.6030782294452193,1.0038145233025895e-09,8.169600575340649e-10,8.243314928568932e-10,8.513857839860437e-10,8.108712434626423e-10,9.5900833268111e-10,6.38510428241097e-10,1.5599475950791157e-08,1.3214170277667182e-08,7.181175364516755e+18,3.0006568570041037e+18,1.4871609277872775e-08,6.906305525481404
1.0,1.0,114.76936301360286,1.069882317589864,2.654821883380564,9.56855225863412e-10,7.915411545881124e-10,8.847309924880204e-10,8.529019288964128e-10,8.527353766264792e-10,9.460336799220057e-10,6.143774650901986e-10,1.354534690750126e-08,1.1843617816207632e-08,6.275310059684542e+18,2.764638169171471e+18,1.661039041462656e-08,2.0675639090484452
1.0,1.0,104.13261969483162,0.9389587567275204,3.538018999526987,8.958882390908565e-10,9.95072664443814e-10,9.877648729446566e-10,7.823476923572278e-10,9.606001510063386e-10,9.348152218922543e-10,7.090421822501549e-10,1.2179362541441395e-08,1.3935904358826712e-08,7.227015803303735e+18,2.828616787598342e+18,1.464574081871974e-08,5.148688949370767
0.0,1.0,-39.89754247092436,0.9826684528297631,1.6237539060027235,9.259010893767071e-10,9.377855003955914e-10,7.627893945074249e-10,8.486586114758195e-10,9.69492712224173e-10,8.222719552665356e-10,7.241412137537917e-10,1.1775912052889956e-08,1.3334472650522938e-08,6.589995514999623e+18,2.948600064745895e+18,1.4997872176839137e-08,2.302315989860263
1.0,0.0,37.997628067023726,1.01165192624972,0.19419315255544348,8.31310602039369e-10,8.028825361146478e-10,8.836043951432945e-10,9.495246098445834e-10,7.680566556644622e-10,8.719465179200577e-10,7.017643643246191e-10,1.3391199450147029e-08,1.2256847990591376e-08,6.035286883829266e+18,2.750170328983712e+18,1.6023740789258933e-08,1.0578574271225105
1.0,1.0,-14.48949780735903,1.0427781926148065,1.1579286703380987,8.097118494582167e-10,1.001146548592277e-09,9.524291965239045e-10,9.745358621788986e-10,1.0021558732302546e-09,8.768516581532839e-10,6.89086778415773e-10,1.5299096803638405e-08,1.4174662044213887e-08,5.912090964114608e+18,2.723660117689379e+18,1.6816648835541286e-08,7.07542687336245
0.0,0.0,18.93987611437231,0.9060282635445056,1.1976869253628695,8.294231650152359e-10,8.148619954695304e-10,9.126871290064333e-10,9.435786309038605e-10,9.814554830911175e-10,8.958539507202646e-10,6.701182771683483e-10,1.536337800677233e-08,1.453564878303665e-08,5.893539064235948e+18,3.056217385870501e+18,1.6531239149582565e-08,5.330232360369252
0.0,1.0,102.83263968526217,0.9581018825556379,1.6849376628881874,8.344565692178126e-10,8.198457690044986e-10,8.863242034101451e-10,7.617590400978268e-10,9.898623186440677e-10,9.775119191746009e-10,6.270733227668537e-10,1.4422961712310806e-08,1.3813023408658636e-08,6.8330096648924e+18,2.6935993385067955e+18,1.5892389671651363e-08,0.6128186541425296
1.0,1.0,39.95261357993806,1.0217038196420782,4.71787903787191,9.478935664622326e-10,7.938506753884456e-10,9.006177531606892e-10,7.897121072013883e-10,8.557019656560751e-10,9.857109958165326e-10,7.261406255088718e-10,1.5608508398861035e-08,1.2741510311627554e-08,6.952970971690337e+18,3.1457909721947725e+18,1.556089024977875e-08,7.187469482023308
1.0,1.0,5.158752806736771,0.9714737358298238,4.026165565329108,7.955755043426851e-10,9.448746963995966e-10,9.17284841123831e-10,9.456694274847452e-10,8.862278042790432e-10,8.148773918866828e-10,6.802675582643955e-10,1.2024105667075175e-08,1.3902745390744064e-08,6.512240805444337e+18,2.678309467032692e+18,1.4964725109204474e-08,2.1233996293853155
0.0,0.0,-17.58009626110053,1.0550050111258988,4.680421663573909,9.575071492362905e-10,9.050023598892635e-10,9.332470892240576e-10,9.993687512890887e-10,8.027998552981346e-10,8.697264950998575e-10,7.212099826295062e-10,1.323791126171739e-08,1.2860247131624986e-08,6.040140450752301e+18,2.9724705722858373e+18,1.5182311531784225e-08,5.311560261272003
1.0,1.0,89.05847469316805,1.0303304322301434,4.993061854663872,8.929424095937479e-10,7.747957876333771e-10,8.504711389361805e-10,9.366217270928498e-10,8.607954314621899e-10,7.975981849729351e-10,6.469923919193605e-10,1.4956018120014207e-08,1.2341071741753832e-08,7.333274027545807e+18,2.7993119605385436e+18,1.4485800640428594e-08,1.856447015070538
0.0,1.0,57.41324276558248,0.9468802907447472,2.174557230394352,8.576815685117076e-10,7.664261871514006e-10,8.914131349221939e-10,8.174302415454473e-10,7.920411215862731e-10,9.24636611498259e-10,6.400562273603729e-10,1.514830471221194e-08,1.2122209093789731e-08,6.439086779364979e+18,2.4770547665896387e+18,1.533525499712894e-08,6.789182062718194
0.0,1.0,29.25178287672162,0.9291857959184666,1.1430958502347202,8.363006118367969e-10,8.952955098950356e-10,8.294868342238114e-10,7.873198235911401e-10,9.792746066706422e-10,9.053058267176373e-10,5.830846447451074e-10,1.2102379110334778e-08,1.2417782302716199e-08,5.868241327837761e+18,3.007091279222094e+18,1.5696536993969396e-08,0.9840717131706467
0.0,1.0,-15.852816304663953,1.0258093987174102,2.8044207646636927,8.903529535548758e-10,9.254889227483625e-10,1.0099334733285839e-09,9.82762136023324e-10,9.07606964131525e-10,9.761100024205673e-10,6.273554767568314e-10,1.411971586950388e-08,1.5558377136303305e-08,6.146400601256233e+18,3.030938352940382e+18,1.5555968657261032e-08,5.717591813952506
0.0,1.0,5.164347348283641,0.9900934655409516,4.4068607256011125,8.406496895080325e-10,9.690098985950301e-10,8.07571169063064e-10,7.851537500370636e-10,7.94539375216667e-10,8.917984857278272e-10,6.355941894374022e-10,1.4441149947246699e-08,1.2909612695247556e-08,6.752835431005439e+18,2.968975686934331e+18,1.6409609997597683e-08,9.284144268125706
1.0,0.0,117.77181681293334,0.9337914082202637,2.334001986462745,8.690808060769627e-10,8.81481322735507e-10,7.982669354219897e-10,7.983633887909761e-10,9.832826566086803e-10,9.583975115152404e-10,6.540164241682939e-10,1.2633122858692295e-08,1.4339526210545968e-08,6.537199794856509e+18,3.09456873285742e+18,1.510234791278861e-08,7.383972847391044
0.0,0.0,38.61618876905018,0.9652748410636756,2.5319425198355447,9.47709883579317e-10,9.318387416048004e-10,8.282808580383653e-10,9.115599512682425e-10,7.804135760801301e-10,8.407949350092709e-10,6.507723374618609e-10,1.1865734508583787e-08,1.4838470546228203e-08,6.585229552191574e+18,2.479574112031861e+18,1.5846390336062843e-08,7.5221667979331155
0.0,1.0,17.12587062378553,0.9606093496637174,0.6808511385798554,9.190036206137002e-10,9.463485378831005e-10,9.936937796289547e-10,8.082592578198477e-10,9.954446184581981e-10,9.363403806523512e-10,7.260466387039742e-10,1.1814297244901072e-08,1.4031442689051858e-08,6.196595499870769e+18,2.656338514561882e+18,1.4752208698978145e-08,8.020132375185323
1.0,1.0,38.8559676226983,0.9216263944678751,2.1080729079131273,9.499875236241885e-10,9.157153840164389e-10,9.27349438753532e-10,8.178087124176194e-10,7.868603241313998e-10,7.702009599544003e-10,6.562427628379823e-10,1.3191128757416433e-08,1.3793188790392298e-08,5.741949778780976e+18,3.1412200315238195e+18,1.6240229486701874e-08,9.85635557736137
0.0,0.0,85.21793106192956,1.0093818038530458,1.9411041009448051,9.41095317169353e-10,8.494629281013263e-10,8.758055915235964e-10,7.961336764937548e-10,9.423659538311868e-10,7.984879003289241e-10,7.137001067116568e-10,1.22487812545851e-08,1.3149674416144798e-08,5.976500242062577e+18,2.796247164395981e+18,1.5466353637276353e-08,0.023055124739408406
1.0,1.0,6.219608570516378,1.0527297267825109,1.7649256292985938,9.67028413304022e-10,7.935014526890213e-10,9.95050433522725e-10,9.998588546846182e-10,9.23907957415411e-10,8.73530162631579e-10,5.918309297336776e-10,1.4054853146425052e-08,1.2564502322526622e-08,7.316709291069317e+18,2.6275666031885215e+18,1.623713868827877e-08,5.4666107348408755
1.0,0.0,-22.832898232130404,1.0150933777705975,4.437620362921757,8.11229249765505e-10,9.244747903104935e-10,9.886373868956834e-10,7.917309960319427e-10,9.588061711124787e-10,9.852710921759658e-10,6.672626977909461e-10,1.2747380363599782e-08,1.5387898519516252e-08,6.727056780391694e+18,2.6962194544343823e+18,1.5202988826959683e-08,9.020261516378259
1.0,1.0,50.2885013010286,1.0652582729874704,0.3059141517295414,1.0127612418662186e-09,9.552488682803495e-10,8.620044965075622e-10,9.965583438677127e-10,9.034515809288109e-10,9.84818987215797e-10,6.614427057821321e-10,1.3106073436404566e-08,1.4168564786632093e-08,6.016199124226744e+18,3.109731935308961e+18,1.4796589989216885e-08,8.361035563450827
0.0,1.0,64.73673862659209,0.9255137094430863,4.861014442657761,8.808456942673778e-10,8.082160881381063e-10,9.031648046332908e-10,8.428540323583794e-10,8.488800701148005e-10,9.120875531193615e-10,5.964943769927297e-10,1.3132445541997033e-08,1.2313196742611336e-08,6.05356093943882e+18,2.952091716720653e+18,1.5835440445270368e-08,0.9099528399828172
1.0,0.0,73.28924053253894,0.9871223715644448,0.05115165811294878,9.424311662725412e-10,8.856961466466962e-10,9.899649914174785e-10,9.686761104739958e-10,8.296978274902714e-10,7.929915166361499e-10,6.116703896527349e-10,1.5520415350397032e-08,1.4761745145013455e-08,7.278459297134192e+18,2.5217331372988513e+18,1.6035042492585288e-08,3.0430285071364125
1.0,1.0,103.75776633790335,1.0218830207316199,4.728514129609547,9.321485414023357e-10,8.609003277358864e-10,8.411272602482579e-10,1.0012993826497781e-09,1.000149535340985e-09,9.329652480233556e-10,6.550582112477624e-10,1.5236641105516172e-08,1.2118055324974367e-08,6.099965128425156e+18,2.6168565360477614e+18,1.4595432654999767e-08,1.5691493211178142
0.0,0.0,11.811341724040346,1.0352003121883815,2.744757039164332,9.038021214927252e-10,8.122485811834303e-10,8.635144567748231e-10,8.91891468779236e-10,8.720826404547037e-10,8.049278511309618e-10,6.586133931419717e-10,1.4370467425464662e-08,1.38449468633391e-08,5.883885124860358e+18,2.512209436946903e+18,1.5703375813935167e-08,8.622277808308548
1.0,0.0,-41.436118678799474,1.0391572612846856,3.515201769556578,1.0129373195258903e-09,8.223095400649065e-10,9.614257070931334e-10,9.556237196689208e-10,9.739171613330903e-10,8.490181639526156e-10,7.23011569921114e-10,1.2368934235207486e-08,1.1980037726142786e-08,7.31861938216704e+18,3.052309243035296e+18,1.6349893954561136e-08,5.888339367094976
1.0,0.0,117.50274505356961,1.0457930854195763,0.943792919978665,8.151982258077692e-10,8.203692336752297e-10,9.374542667205826e-10,8.275666586395813e-10,9.436561810889626e-10,8.398035812848235e-10,5.979630714806506e-10,1.2043190864032095e-08,1.3667960001928897e-08,6.147778448888525e+18,2.6966197618225787e+18,1.64077621707906e-08,8.21278400627429
1.0,1.0,23.302146938745537,1.0302859624392033,3.274515579692869,8.671191322888731e-10,8.664084624413147e-10,7.723571995671573e-10,8.572729049329155e-10,9.266582766223896e-10,9.846542999663086e-10,6.218045427978918e-10,1.3177709153667204e-08,1.3931554695905869e-08,7.200242436591094e+18,3.13488468009181e+18,1.639045354032414e-08,6.675610098583934
1.0,0.0,57.186351741163634,0.9188456177881735,4.410968765953386,7.924435620432597e-10,8.591773272562706e-10,7.898136148806429e-10,9.004586282938372e-10,1.0065347610021998e-09,9.361668206347172e-10,6.108124675974798e-10,1.4054335883655858e-08,1.3776269051455677e-08,7.051348169455907e+18,3.1375603347388037e+18,1.610601274664596e-08,4.736620641620882
1.0,0.0,64.9349581630926,1.0390611355204593,0.7060058977699215,8.061862098835676e-10,9.007613979856002e-10,9.749510250471054e-10,9.760171388757172e-10,9.036241958969422e-10,7.78048387912371e-10,7.030415649795577e-10,1.4680706442584406e-08,1.351728198687694e-08,6.29235790183155e+18,2.9081236754866483e+18,1.6558850645081252e-08,9.664573469512996
0.0,1.0,43.37246756621664,1.0449565313548776,0.644137245243717,9.410928721484987e-10,7.836755152251095e-10,7.675536393671387e-10,9.176674620790649e-10,9.461864276762415e-10,9.742202428852128e-10,6.067043474146398e-10,1.1827769379726688e-08,1.2722758047432455e-08,7.380671801233069e+18,2.928996733232426e+18,1.5125447951216013e-08,8.34317439917862
1.0,1.0,-18.05364464747138,1.0986959868667254,1.5268497666558691,7.612300404058731e-10,9.076375853196825e-10,9.936620182114622e-10,7.656131012993973e-10,9.758160860898639e-10,8.693218989489552e-10,7.227863302316461e-10,1.2522795020814413e-08,1.2102641546485437e-08,7.308656135650851e+18,2.7884365321036677e+18,1.5678113503241305e-08,8.462794949192553
1.0,1.0,80.92574902090547,1.0386724873402253,0.8170122034522368,9.860144454478913e-10,7.655489064256123e-10,8.290251990931845e-10,8.374152796600794e-10,7.716782953357643e-10,9.517102014343863e-10,7.281930748486904e-10,1.3514440307413068e-08,1.4279506897707558e-08,6.252110193767338e+18,2.733993221103477e+18,1.513452252490711e-08,9.751470081621802
0.0,1.0,89.67535537473469,1.0373660791503099,0.562122781985802,9.208288587502375e-10,8.253732825984415e-10,9.119883123293762e-10,9.797028459650309e-10,1.013062216449774e-09,9.572764101901504e-10,5.890365239143977e-10,1.3193639606619329e-08,1.2358713590567269e-08,6.112489193117544e+18,2.708645883932459e+18,1.6084049849802298e-08,1.4910419407057163
0.0,1.0,44.535605483139165,1.0029626580363944,3.394811989566606,8.719898836439478e-10,8.87543055550782e-10,9.034035446102118e-10,8.210201527700764e-10,8.265922802201759e-10,1.0136649599263468e-09,6.068686085843972e-10,1.3595228239867935e-08,1.327947784981933e-08,5.824963547327175e+18,3.0981301718137697e+18,1.582464074699626e-08,8.6396028321171
